57,1
15,4
31,4
52,5
60,6
8,6
17,6
14,8
24,8
27,8
12,9
10,11
56,11
57,11
10,12
38,12
49,12
55,12
24,13
47,13
51,13
57,13
56,14
3,15
41,15
4,16
11,17
20,17
29,17
51,17
53,17
5,18
34,19
26,20
40,20
3,21
26,21
36,21
49,21
3,22
43,22
51,22
40,23
42,23
55,23
4,24
18,24
24,24
39,25
5,27
10,27
40,27
42,28
54,28
55,29
50,31
60,33
10,34
20,34
60,35
42,35
46,35
9,36
30,36
44,36
52,37
40,38
48,38
53,38
30,39
3,40
43,40
12,41
40,42
43,42
7,43
30,43
19,44
10,45
28,45
33,45
41,47
47,47
32,48
40,48
21,49
44,49
60,50
47,50
18,51
23,52
30,52
34,53
12,54
41,54
10,55
18,56
35,56
8,57
13,57
45,57
21,58
23,59
15,60
20,61
27,61
34,61
36,61
59,61
16,62
45,63
53,63
37,64
34,65
54,65
55,65
16,66
22,66
28,66
45,66
56,66
11,67
34,67
42,67
21,68
40,69
42,69
45,69
9,70
34,70
57,70
45,71
55,71
56,71
52,72
15,74
25,74
13,75
38,75
34,76
36,77
12,78
51,78
2,80
26,80
49,80
16,81
34,84
48,84
53,84
60,86
28,86
51,86
6,87
14,87
41,87
55,87
56,87
45,89
52,89
60,90
32,90
29,91
57,91
19,92
48,92
55,92
27,93
28,93
34,93
35,93
41,93
23,94
50,94
60,95
38,97
43,97
53,98
18,100
54,100
56,100
23,101
27,101
34,101
41,101
45,101
12,102
43,102
47,103
59,103
9,104
32,104
8,105
39,105
52,105
45,107
58,107
39,108
29,111
9,112
23,112
40,112
47,113
31,114
40,114
7,115
41,115
9,117
18,117
29,117
55,118
59,118
23,119
47,119
52,119
55,119
53,120
32,123
54,124
15,125
11,127
49,127
60,128
12,128
18,128
40,129
11,130
47,130
8,131
9,131
26,131
57,131
18,132
56,132
59,132
22,133
48,133
9,134
53,135
25,137
34,137
48,137
10,138
12,139
16,139
30,139
46,139
57,139
59,139
45,140
1,141
8,142
49,142
50,143
1,144
12,144
16,144
2,145
6,145
10,145
49,145
18,146
2,148
24,148
41,148
48,148
1,149
42,149
53,149
2,150
38,150
43,150
8,151
9,151
19,151
27,151
46,151
17,152
31,152
38,152
41,152
42,153
45,153
56,153
51,154
52,154
38,155
34,157
59,158
39,159
6,160
48,160
11,162
7,163
25,163
10,164
52,164
41,165
29,166
44,166
50,166
21,167
30,167
36,167
19,170
19,172
17,174
30,174
49,174
19,175
54,175
15,176
37,176
10,177
12,177
14,177
37,177
12,178
46,178
49,178
50,178
36,179
37,179
18,181
52,181
37,182
60,183
55,183
41,184
59,184
27,185
44,185
31,186
45,187
46,187
37,188
21,189
49,189
60,191
35,192
39,193
15,194
40,195
9,196
44,196
51,196
1,198
58,198
2,199
16,199
44,199
52,199
53,199
1,201
42,201
1,203
33,203
36,203
2,204
12,205
38,205
59,205
29,207
32,207
43,207
6,208
42,208
11,209
32,209
52,209
2,210
21,210
29,210
40,210
48,210
38,211
45,213
49,213
10,214
37,214
40,214
45,214
39,216
53,216
40,217
15,219
35,219
22,220
55,220
44,221
12,222
44,222
50,222
58,223
3,225
20,225
42,226
5,227
4,230
12,231
16,231
60,233
3,233
47,233
22,234
38,234
5,235
18,235
23,235
4,236
58,236
30,237
32,237
44,237
60,238
15,238
30,239
38,239
34,240
50,240
55,240
47,241
58,241
15,242
35,242
49,242
52,242
42,244
46,244
25,245
34,248
15,249
20,250
31,251
44,251
55,251
8,252
29,252
57,252
8,253
44,253
53,253
12,254
18,254
31,254
24,255
31,255
48,255
16,256
22,257
24,257
37,257
38,257
11,258
19,258
40,258
49,259
7,260
51,260
31,262
42,262
52,262
42,263
55,264
29,265
42,266
55,266
59,266
13,267
55,267
18,268
56,269
9,270
18,270
35,270
20,271
23,271
34,271
40,271
39,272
39,273
23,279
41,279
43,279
49,279
51,279
14,280
20,280
17,281
25,281
30,281
31,282
48,282
24,285
48,285
20,286
27,286
1,287
