16,1
26,2
58,2
9,3
26,3
30,4
12,5
21,5
54,7
16,9
23,9
25,10
49,10
9,12
20,13
26,14
36,14
14,17
41,18
47,18
3,19
7,19
14,19
22,19
53,19
4,20
8,20
58,20
5,21
37,21
44,21
5,22
6,22
16,22
24,22
34,23
42,23
3,24
6,24
46,24
18,25
45,25
7,26
29,26
59,26
8,27
4,28
19,31
60,33
46,33
21,34
54,36
40,37
54,39
15,40
24,40
43,41
51,41
58,41
14,42
21,42
25,42
51,43
27,44
12,46
14,46
54,46
33,47
39,47
4,49
9,49
19,49
36,49
40,49
56,49
43,50
4,51
6,55
1,56
3,56
7,56
4,57
6,57
27,57
41,57
59,57
5,58
13,58
2,59
3,59
54,59
1,60
45,60
2,61
4,61
1,62
41,62
8,63
17,63
35,63
45,63
8,64
24,65
2,66
5,66
21,66
54,66
7,68
58,68
20,79
30,79
40,79
3,81
3,82
4,82
4,83
15,83
5,84
46,84
59,86
3,87
36,87
5,88
30,92
39,92
52,92
32,93
25,95
41,99
37,100
50,101
13,102
48,103
1,104
50,104
56,104
2,105
36,105
20,106
1,107
13,107
43,107
2,108
40,108
1,109
12,109
2,110
25,110
36,110
38,111
9,113
19,113
1,115
21,115
47,116
25,117
31,117
47,117
43,118
52,119
55,119
40,122
43,122
9,123
13,123
28,123
32,123
40,123
55,125
14,126
8,127
52,127
49,128
20,129
51,129
26,130
29,130
18,131
32,131
6,132
9,133
7,134
31,134
55,134
22,135
55,135
8,136
24,136
38,136
6,137
7,139
46,139
48,139
23,140
4,141
24,141
57,141
59,142
20,143
42,143
55,143
11,145
2,148
14,149
6,150
50,150
7,151
6,152
12,152
8,155
11,155
7,158
11,158
34,158
44,158
46,158
47,160
26,161
57,162
6,163
42,163
58,164
8,165
16,165
44,165
41,166
55,167
16,168
41,168
42,168
3,172
4,173
9,173
25,173
31,174
18,175
54,175
60,176
30,176
51,176
5,177
24,177
43,177
5,178
4,179
34,179
3,180
13,181
19,181
28,182
50,182
51,182
28,183
9,184
52,184
54,184
9,185
15,185
39,185
55,185
19,186
43,186
23,188
24,188
29,191
40,191
16,192
30,192
36,192
51,193
29,194
45,195
60,197
30,197
59,198
11,199
25,199
45,199
1,200
29,200
2,201
29,201
53,201
1,202
13,202
18,202
59,204
38,205
39,205
1,206
2,207
46,207
53,207
10,208
33,208
2,209
37,210
53,210
39,213
16,216
21,216
52,217
44,220
32,221
38,221
3,223
20,223
58,223
4,224
60,226
5,226
15,226
46,226
5,227
3,228
4,228
5,228
4,229
21,229
10,231
14,234
44,234
58,235
52,236
13,238
23,239
37,239
32,240
21,241
1,242
28,242
2,244
38,244
45,244
18,245
24,245
29,245
41,245
1,246
47,246
1,247
60,248
28,248
51,248
9,250
42,250
58,250
2,251
2,252
45,252
20,253
33,253
51,253
31,255
9,256
15,256
32,256
13,257
25,257
16,259
46,260
13,261
33,266
9,267
51,267
45,269
55,270
14,271
34,272
55,272
21,273
33,273
1,274
58,274
1,275
30,275
36,275
9,276
2,278
29,278
36,278
1,279
2,280
5,280
29,280
44,281
53,281
2,282
21,282
23,282
1,283
9,283
4,286
50,289
15,290
24,290
